Delivery_ID,Truck_ID,Vehicle_Type,Truck_Age_Years,Vehicle_Status,Driver_ID,Driver_Name,Driver_Experience_Years,Driver_Performance_Score,Driver_Behaviour_Score,Delivery_Date,Route_Region,Route_Distance_KM,Delivery_Status,Delay_Hours,Delay_Reason,Fuel_Consumed_Liters,Fuel_Cost_EUR,Maintenance_Cost_EUR,Breakdown_Count,Downtime_Hours,Customer_ID,Customer_Name,Complaint_Category,Complaint_Status,Customer_Satisfaction_Score,Delivery_Revenue_EUR,Revenue_Loss_EUR
DEL-04424,TRK-060,Refrigerated Truck,4,Active,DRV-060,Calvin Brown,2,77.63,75.94,2025-11-07,Dublin,140,Delayed,6.97,Driver Issue,23.41,47.91,1094.39,1,13.32,CUS-0331,Hamilton-Underwood,Driver Behaviour,Resolved,2,768.89,694.84
DEL-04425,TRK-045,Refrigerated Truck,3,Active,DRV-079,Ashley Hart,12,67.49,55.26,2026-01-06,Kildare,79,On-Time,0.0,No Delay,16.02,29.65,725.31,1,14.52,CUS-0201,Rodriguez Group,No Complaint,No Complaint,9,603.2,0.0
DEL-04426,TRK-024,Articulated Truck,2,Breakdown,DRV-038,Carol Bennett,1,54.15,38.95,2026-02-10,Dublin,44,On-Time,0.0,No Delay,8.07,16.94,1758.22,2,8.03,CUS-0034,Alexander-Poole,No Complaint,No Complaint,9,296.75,0.0
DEL-04427,TRK-145,Van,1,Active,DRV-045,Claire Parks,10,75.05,57.88,2026-02-01,Galway,87,On-Time,0.0,No Delay,15.8,32.14,208.92,0,0.0,CUS-0401,"Butler, Bell and Rosales",No Complaint,No Complaint,8,591.11,0.0
DEL-04428,TRK-056,Articulated Truck,11,Maintenance,DRV-088,Jeremy Ortega,6,66.68,58.67,2025-09-07,Meath,294,Delayed,5.49,Route Inefficiency,87.61,163.0,2930.81,2,19.57,CUS-0312,Ortiz-Cochran,Damaged Goods,Open,1,1911.86,570.37
DEL-04429,TRK-143,Articulated Truck,7,Maintenance,DRV-067,Tara Grant,14,90.65,98.94,2025-07-12,Meath,67,Delayed,8.96,Route Inefficiency,11.99,22.24,2645.53,2,19.01,CUS-0379,Conley-Chase,Missing Delivery,Escalated,4,446.6,778.2
DEL-04430,TRK-112,Van,7,Breakdown,DRV-086,Jessica Stevenson,10,46.0,34.01,2026-05-31,Dublin,187,On-Time,0.0,No Delay,40.17,82.88,1969.41,2,13.27,CUS-0112,"Johns, Castro and Hunt",No Complaint,No Complaint,8,976.81,0.0
DEL-04431,TRK-019,Rigid Truck,12,Breakdown,DRV-072,Michael Newton,9,72.89,79.49,2025-06-24,Meath,312,Delayed,12.24,Weather,66.45,124.02,2787.32,4,12.89,CUS-0096,Hines-Gray,Wrong Delivery,Escalated,3,2564.89,597.31
DEL-04432,TRK-016,Refrigerated Truck,5,Active,DRV-063,Veronica Adams,14,71.22,49.9,2025-12-05,Meath,386,On-Time,0.0,No Delay,82.53,168.22,1305.12,1,6.36,CUS-0440,Molina-Taylor,No Complaint,No Complaint,9,2354.77,0.0
DEL-04433,TRK-090,Rigid Truck,4,Active,DRV-083,Crystal Wilson,10,75.16,54.15,2025-10-03,Dublin,304,Delayed,8.6,Vehicle Breakdown,50.74,99.0,2299.63,2,19.65,CUS-0106,Mcintosh-Hensley,Wrong Delivery,Resolved,3,2425.83,585.43
DEL-04434,TRK-065,Refrigerated Truck,12,Maintenance,DRV-005,Janice Thomas,13,58.02,67.46,2026-02-03,Kildare,310,On-Time,0.0,No Delay,84.26,180.29,2551.7,2,19.26,CUS-0271,Smith Group,No Complaint,No Complaint,9,2272.99,0.0
DEL-04435,TRK-068,Rigid Truck,4,Active,DRV-095,Kaitlyn Robinson,2,63.97,78.26,2025-10-01,Limerick,339,Failed,9.09,Vehicle Breakdown,63.06,122.03,481.06,0,0.0,CUS-0260,Bright LLC,Delivery Delay,In Progress,5,2536.25,2103.22
DEL-04436,TRK-058,Van,9,Breakdown,DRV-090,Wendy Morales,2,57.77,41.5,2025-10-07,Meath,414,Failed,8.0,Vehicle Breakdown,90.12,169.26,2855.53,2,15.64,CUS-0484,Wolfe Group,Missing Delivery,Open,5,3448.38,2256.73
DEL-04437,TRK-067,Van,2,Maintenance,DRV-002,Tonya Kirk,15,67.31,66.16,2025-06-30,Kildare,101,On-Time,0.0,No Delay,14.82,28.51,862.9,1,11.13,CUS-0235,Richardson-Dodson,No Complaint,No Complaint,10,590.24,0.0
DEL-04438,TRK-065,Van,5,Active,DRV-100,Matthew Miller,2,67.37,69.31,2025-06-15,Cork,287,On-Time,0.0,No Delay,59.35,113.2,377.91,0,0.0,CUS-0065,Jackson and Sons,No Complaint,No Complaint,9,2236.65,0.0
DEL-04439,TRK-144,Articulated Truck,3,Active,DRV-078,Jon Green,1,100.0,93.94,2025-08-02,Limerick,319,On-Time,0.0,No Delay,51.78,95.37,310.75,0,0.0,CUS-0015,Ramirez-Orozco,No Complaint,No Complaint,9,2170.24,0.0
DEL-04440,TRK-070,Refrigerated Truck,1,Active,DRV-085,Ryan Dalton,9,73.45,77.93,2025-11-26,Cork,75,Delayed,11.41,Vehicle Breakdown,14.51,25.9,341.54,0,0.0,CUS-0380,Douglas-Bauer,Delivery Delay,Resolved,5,461.48,1438.08
DEL-04441,TRK-137,Van,8,Active,DRV-085,Thomas Hicks,8,82.9,65.68,2026-01-14,Dublin,41,On-Time,0.0,No Delay,10.8,20.41,879.29,0,0.0,CUS-0072,Smith-Martinez,No Complaint,No Complaint,8,313.06,0.0
DEL-04442,TRK-127,Refrigerated Truck,10,Breakdown,DRV-073,Jennifer Wright,11,74.87,71.77,2026-01-06,Meath,57,Delayed,11.75,Weather,11.89,22.44,3053.68,2,16.68,CUS-0217,"Jackson, West and Franklin",Driver Behaviour,Resolved,2,299.05,1682.15
DEL-04443,TRK-001,Rigid Truck,9,Maintenance,DRV-095,Sandra Lopez,12,79.87,57.37,2025-10-30,Galway,378,Delayed,8.71,Weather,78.81,155.64,1467.05,2,12.17,CUS-0456,"Carson, Dunlap and Morris",Missing Delivery,In Progress,5,2132.18,1037.81
DEL-04444,TRK-143,Van,1,Active,DRV-035,Erik David,12,47.42,29.72,2026-05-08,Limerick,389,On-Time,0.0,No Delay,75.54,157.93,1462.77,1,6.14,CUS-0132,"Ferguson, Welch and Moore",No Complaint,No Complaint,8,2079.3,0.0
DEL-04445,TRK-061,Refrigerated Truck,3,Active,DRV-023,Courtney Zimmerman,9,55.87,54.75,2025-09-08,Kildare,95,Delayed,2.4,Driver Issue,18.75,36.43,294.99,0,0.0,CUS-0346,"Foster, Schneider and Weber",Delivery Delay,Resolved,5,652.3,304.17
DEL-04446,TRK-001,Refrigerated Truck,4,Active,DRV-092,Anita Martinez,7,60.47,60.38,2025-12-11,Meath,173,Delayed,2.41,Traffic,27.61,50.0,449.12,0,0.0,CUS-0375,Scott LLC,Delivery Delay,Resolved,7,1166.78,303.38
DEL-04447,TRK-101,Rigid Truck,10,Active,DRV-013,Justin Rasmussen,2,59.18,49.52,2025-07-21,Limerick,200,On-Time,0.0,No Delay,43.67,74.69,902.54,0,0.0,CUS-0095,Bird PLC,No Complaint,No Complaint,9,1173.03,0.0
DEL-04448,TRK-013,Refrigerated Truck,1,Active,DRV-040,Joshua Russo,4,57.7,38.35,2025-10-07,Dublin,164,On-Time,0.0,No Delay,27.75,54.91,180.54,0,0.0,CUS-0206,Holt-Fisher,No Complaint,No Complaint,8,935.16,0.0
DEL-04449,TRK-120,Refrigerated Truck,5,Maintenance,DRV-053,Eric Rodriguez,15,70.09,45.95,2026-05-12,Limerick,194,Delayed,16.08,Driver Issue,51.66,102.47,4456.12,3,35.18,CUS-0263,Colon-Henry,Damaged Goods,In Progress,5,1628.12,2566.34
DEL-04450,TRK-020,Van,8,Active,DRV-015,Robert Jenkins,11,62.13,61.34,2026-03-18,Galway,282,On-Time,0.0,No Delay,56.74,117.04,3327.5,2,22.76,CUS-0267,"Cummings, Logan and Williams",No Complaint,No Complaint,10,1271.57,0.0
DEL-04451,TRK-148,Van,2,Maintenance,DRV-061,Anthony Krueger,9,75.96,60.69,2026-03-12,Limerick,217,On-Time,0.0,No Delay,41.91,77.76,1108.98,1,11.82,CUS-0170,Reese Inc,No Complaint,No Complaint,8,1549.11,0.0
DEL-04452,TRK-061,Refrigerated Truck,1,Active,DRV-082,Karen Brown,2,76.18,63.15,2026-04-04,Galway,292,On-Time,0.0,No Delay,51.42,95.5,473.73,0,0.0,CUS-0266,"Wright, Smith and Rivera",No Complaint,No Complaint,8,1564.22,0.0
DEL-04453,TRK-009,Refrigerated Truck,9,Maintenance,DRV-052,Courtney Ramirez,8,83.32,83.19,2025-10-31,Kildare,294,Delayed,4.66,Traffic,54.93,111.66,1611.64,1,12.45,CUS-0171,Wright and Sons,Delivery Delay,Resolved,7,1336.44,652.3
DEL-04454,TRK-040,Van,12,Active,DRV-004,Jessica Webb,14,83.55,73.7,2025-10-24,Galway,408,Delayed,6.64,Vehicle Breakdown,122.48,249.81,1133.06,0,0.0,CUS-0349,Mendoza Ltd,Delivery Delay,Resolved,4,2955.52,898.61
DEL-04455,TRK-069,Articulated Truck,2,Maintenance,DRV-066,Amanda Hill,12,71.02,68.67,2026-03-05,Dublin,260,Delayed,12.98,Route Inefficiency,69.36,148.81,1696.84,1,5.6,CUS-0236,Rodriguez-Carlson,Driver Behaviour,Open,1,1739.22,923.93
DEL-04456,TRK-080,Rigid Truck,4,Maintenance,DRV-083,Christina Trevino,2,76.1,71.38,2025-12-18,Cork,253,Delayed,14.24,Vehicle Breakdown,51.34,102.97,1766.19,1,3.7,CUS-0203,Werner-Reed,Delivery Delay,Escalated,4,1942.17,1340.44
DEL-04457,TRK-089,Refrigerated Truck,9,Active,DRV-085,Angel Blackburn,11,81.63,83.51,2025-07-22,Kildare,370,On-Time,0.0,No Delay,82.02,147.98,470.4,0,0.0,CUS-0168,Johnson-Torres,No Complaint,No Complaint,9,1898.37,0.0
DEL-04458,TRK-045,Rigid Truck,12,Active,DRV-056,Vanessa Campbell,7,81.56,82.77,2026-01-27,Dublin,176,Delayed,6.13,Driver Issue,46.92,86.09,1382.85,0,0.0,CUS-0484,Newman-Hodge,Driver Behaviour,Resolved,1,934.57,504.17
DEL-04459,TRK-115,Articulated Truck,6,Active,DRV-046,Nicole Patel,13,100.0,85.91,2025-11-29,Dublin,71,On-Time,0.0,No Delay,13.51,25.4,2629.28,3,23.72,CUS-0420,Smith-Williams,No Complaint,No Complaint,8,424.28,0.0
DEL-04460,TRK-012,Articulated Truck,4,Active,DRV-077,Melissa Shannon,9,74.55,76.87,2025-09-16,Cork,105,Delayed,5.74,Traffic,22.31,43.1,239.54,0,0.0,CUS-0038,"Osborn, Cook and Russell",Delivery Delay,Escalated,4,856.36,751.88
DEL-04461,TRK-052,Articulated Truck,5,Active,DRV-024,Rodney Allen,10,43.97,37.42,2025-07-08,Cork,42,On-Time,0.0,No Delay,7.67,14.02,1371.85,1,7.88,CUS-0492,Gregory Inc,No Complaint,No Complaint,8,317.35,0.0
DEL-04462,TRK-036,Articulated Truck,10,Maintenance,DRV-039,Timothy Leon,3,50.97,33.72,2026-05-20,Galway,316,Delayed,14.22,Traffic,94.24,196.89,2503.54,1,3.46,CUS-0313,"Bolton, Jones and Austin",Delivery Delay,Resolved,3,1815.39,1234.72
DEL-04463,TRK-142,Rigid Truck,4,Active,DRV-059,Julie Knight,7,74.77,69.07,2025-12-26,Galway,133,On-Time,0.0,No Delay,25.79,48.17,465.74,0,0.0,CUS-0181,Romero Ltd,No Complaint,No Complaint,8,611.01,0.0
DEL-04464,TRK-019,Refrigerated Truck,6,Maintenance,DRV-096,Brandon Cohen,9,47.52,42.37,2026-02-27,Waterford,377,On-Time,0.0,No Delay,78.19,165.11,2239.64,3,24.37,CUS-0066,"Taylor, Harding and Hodge",No Complaint,No Complaint,8,2187.89,0.0
DEL-04465,TRK-122,Refrigerated Truck,9,Breakdown,DRV-024,Timothy Wagner,2,69.85,51.63,2026-04-27,Waterford,227,Failed,12.5,Driver Issue,64.52,142.68,3022.79,2,6.89,CUS-0089,"Allen, Ward and Matthews",Damaged Goods,In Progress,4,1190.14,1000.14
DEL-04466,TRK-140,Van,11,Active,DRV-085,Kristin Edwards,14,54.36,43.32,2026-01-19,Cork,334,Delayed,12.0,Route Inefficiency,82.42,173.01,889.19,0,0.0,CUS-0306,Nicholson-Williams,Missing Delivery,Open,1,2759.36,1486.12
DEL-04467,TRK-034,Articulated Truck,9,Maintenance,DRV-007,Jerry Fowler,5,64.6,64.05,2026-05-16,Waterford,186,Delayed,3.76,Route Inefficiency,49.61,110.99,2347.73,1,13.97,CUS-0276,Wagner Ltd,No Complaint,No Complaint,6,1552.75,474.33
DEL-04468,TRK-098,Van,3,Maintenance,DRV-075,Virginia Burke,1,81.83,63.17,2026-02-02,Galway,176,Failed,11.94,Route Inefficiency,37.48,75.37,857.62,1,13.83,CUS-0446,Roberts-Nguyen,Damaged Goods,Resolved,3,1112.6,614.68
DEL-04469,TRK-147,Van,4,Active,DRV-048,Christopher Castillo,10,76.77,73.61,2026-05-26,Kildare,27,Failed,2.56,Weather,5.71,13.01,739.56,0,0.0,CUS-0436,Butler-Davis,Delivery Delay,Escalated,2,201.68,166.2
DEL-04470,TRK-149,Refrigerated Truck,5,Breakdown,DRV-010,Michael Johnson,1,67.2,55.65,2026-05-23,Limerick,258,Delayed,19.34,Traffic,68.57,132.71,3354.17,3,37.43,CUS-0462,Jackson LLC,Driver Behaviour,Resolved,4,1698.75,2643.23
DEL-04471,TRK-138,Van,3,Active,DRV-050,John Molina,2,70.19,69.57,2026-03-20,Dublin,302,On-Time,0.0,No Delay,61.51,120.89,414.19,0,0.0,CUS-0352,"Christian, Berry and Townsend",No Complaint,No Complaint,9,2299.31,0.0
DEL-04472,TRK-008,Rigid Truck,6,Active,DRV-001,Susan Baker,6,44.85,28.52,2026-01-27,Waterford,62,Delayed,5.28,Weather,12.92,24.06,1562.54,1,9.95,CUS-0485,Lee-Crawford,Delivery Delay,Open,3,283.96,719.51
DEL-04473,TRK-116,Articulated Truck,4,Active,DRV-047,Aaron Brown,9,66.33,62.18,2025-12-15,Waterford,91,Delayed,6.77,Driver Issue,19.03,34.95,2965.47,2,19.94,CUS-0043,"Daniels, Colon and Cortez",Wrong Delivery,Open,5,631.77,610.5
DEL-04474,TRK-091,Rigid Truck,1,Active,DRV-014,Sabrina Price,12,69.23,61.52,2025-12-05,Waterford,299,On-Time,0.0,No Delay,46.35,93.08,883.69,1,12.9,CUS-0078,"Martinez, Rodriguez and Phillips",No Complaint,No Complaint,10,2264.47,0.0
DEL-04475,TRK-085,Articulated Truck,4,Maintenance,DRV-030,Matthew Keller,7,62.4,68.05,2026-05-28,Waterford,243,On-Time,0.0,No Delay,53.6,119.18,1739.17,2,10.73,CUS-0084,Cruz-Mcdonald,No Complaint,No Complaint,8,1224.44,0.0
DEL-04476,TRK-015,Articulated Truck,6,Active,DRV-004,Kristen Cobb,7,71.62,55.97,2025-06-25,Dublin,405,On-Time,0.0,No Delay,76.96,133.19,325.94,0,0.0,CUS-0086,Collins PLC,No Complaint,No Complaint,9,2963.56,0.0
DEL-04477,TRK-108,Articulated Truck,8,Active,DRV-062,Heather Hernandez,13,77.91,76.8,2026-01-12,Meath,293,Delayed,10.89,Traffic,70.24,147.55,3924.47,3,41.61,CUS-0235,Ochoa-Lucas,Delivery Delay,Open,4,1419.0,675.55
DEL-04478,TRK-150,Van,5,Active,DRV-062,Mr. Richard Gonzalez,7,54.65,56.41,2025-09-24,Limerick,104,Delayed,7.65,Traffic,20.34,41.39,1360.94,2,19.89,CUS-0292,"Little, Gilmore and Pena",Missing Delivery,Open,1,714.48,726.36
DEL-04479,TRK-115,Refrigerated Truck,3,Maintenance,DRV-063,Reginald Turner,15,72.97,64.77,2025-11-02,Dublin,257,Delayed,6.41,Traffic,56.66,117.36,694.81,1,7.36,CUS-0256,Crawford-Vaughn,Damaged Goods,In Progress,5,1711.73,395.33
DEL-04480,TRK-010,Rigid Truck,11,Breakdown,DRV-003,Tyler Dean,3,74.24,52.64,2026-04-28,Galway,222,Failed,21.21,Vehicle Breakdown,63.28,139.43,2964.28,3,27.25,CUS-0451,Fitzgerald-Thomas,Driver Behaviour,Resolved,5,1873.93,1642.31
DEL-04481,TRK-136,Van,6,Breakdown,DRV-037,Bernard Cline,6,100.0,91.22,2025-06-15,Galway,195,Delayed,10.12,Vehicle Breakdown,39.84,77.74,3304.01,4,31.5,CUS-0112,Lawson-Woods,Damaged Goods,Resolved,2,1208.84,571.13
DEL-04482,TRK-084,Refrigerated Truck,9,Active,DRV-068,Jason Terrell,13,52.48,31.52,2025-10-07,Waterford,283,Delayed,3.43,Traffic,67.99,127.11,768.08,0,0.0,CUS-0262,"Brooks, Mack and Silva",No Complaint,No Complaint,5,1665.69,398.16
DEL-04483,TRK-025,Rigid Truck,8,Active,DRV-064,Caitlyn Garcia DDS,8,51.15,47.5,2026-04-22,Limerick,106,Delayed,9.53,Driver Issue,25.55,56.5,1331.5,1,12.41,CUS-0262,"Keller, Cruz and Wilson",Driver Behaviour,In Progress,3,758.74,714.01
DEL-04484,TRK-094,Van,4,Active,DRV-003,Jason Gray,15,70.32,56.26,2025-10-06,Dublin,85,Delayed,6.5,Traffic,18.24,34.38,315.66,0,0.0,CUS-0461,"Thomas, Webster and Bartlett",Delivery Delay,Resolved,3,499.17,855.74
DEL-04485,TRK-035,Refrigerated Truck,2,Maintenance,DRV-053,Anthony Rodriguez,10,100.0,81.1,2025-08-30,Limerick,94,On-Time,0.0,No Delay,17.82,32.72,806.73,1,7.42,CUS-0002,Winters-Kidd,No Complaint,No Complaint,8,590.68,0.0
DEL-04486,TRK-108,Articulated Truck,4,Maintenance,DRV-100,Terry Davidson,4,76.24,70.2,2026-03-20,Limerick,199,Delayed,5.12,Weather,39.47,85.99,1149.15,2,29.54,CUS-0053,Morris-Roy,Missing Delivery,Resolved,4,1235.26,780.9
DEL-04487,TRK-046,Refrigerated Truck,11,Breakdown,DRV-042,Jennifer Chen,9,79.42,64.26,2026-05-07,Cork,72,Delayed,14.46,Vehicle Breakdown,14.09,28.15,3369.83,2,11.96,CUS-0349,"Anderson, Miranda and Flores",Missing Delivery,Resolved,2,438.29,1576.12
DEL-04488,TRK-064,Articulated Truck,5,Active,DRV-060,Ruth Johnson,3,61.31,60.59,2025-10-22,Limerick,98,Delayed,9.06,Traffic,16.87,33.58,2479.61,2,22.97,CUS-0265,Key PLC,Delivery Delay,Open,5,485.23,648.69
DEL-04489,TRK-128,Van,9,Active,DRV-079,Ivan Rivera,4,67.81,47.8,2026-04-05,Kildare,325,Delayed,11.5,Vehicle Breakdown,77.78,147.66,2732.99,2,28.26,CUS-0035,Murphy-Phillips,Missing Delivery,Resolved,3,2408.49,1258.12
DEL-04490,TRK-096,Van,10,Maintenance,DRV-050,Misty Palmer,12,49.0,37.43,2025-07-30,Cork,224,Delayed,7.16,Weather,36.21,70.8,1853.2,2,14.47,CUS-0140,White and Sons,Delivery Delay,In Progress,4,1412.02,722.1
DEL-04491,TRK-013,Articulated Truck,2,Active,DRV-017,Katherine Pratt,15,67.71,58.66,2025-10-04,Dublin,72,Failed,7.91,Vehicle Breakdown,15.09,30.85,382.16,0,0.0,CUS-0288,"Chung, Walls and Robles",Missing Delivery,In Progress,1,496.49,287.5
DEL-04492,TRK-068,Refrigerated Truck,5,Maintenance,DRV-074,Alexandra Warren,8,66.73,52.07,2026-05-07,Meath,297,On-Time,0.0,No Delay,52.9,115.44,1701.13,1,13.49,CUS-0145,Ray-Hayes,No Complaint,No Complaint,8,2028.46,0.0
DEL-04493,TRK-066,Articulated Truck,11,Active,DRV-022,James Rhodes,11,58.67,62.16,2025-06-16,Meath,250,Delayed,4.04,Vehicle Breakdown,64.68,116.3,1224.18,1,11.51,CUS-0323,Cooper Inc,Delivery Delay,Resolved,7,1675.05,236.77
DEL-04494,TRK-020,Articulated Truck,10,Breakdown,DRV-068,Carla Price,5,78.53,68.12,2026-01-06,Kildare,92,Delayed,10.63,Route Inefficiency,15.96,29.2,2996.26,3,34.62,CUS-0275,"Brewer, Camacho and Smith",Delivery Delay,In Progress,4,575.07,829.96
DEL-04495,TRK-095,Rigid Truck,7,Active,DRV-025,Nicole Wallace,4,78.65,63.32,2026-01-07,Galway,189,On-Time,0.0,No Delay,36.82,71.06,726.12,0,0.0,CUS-0217,Klein PLC,No Complaint,No Complaint,10,1390.79,0.0
DEL-04496,TRK-132,Rigid Truck,1,Active,DRV-089,Jennifer Rice,11,60.4,56.05,2025-09-22,Waterford,90,Delayed,7.45,Driver Issue,13.67,24.95,197.89,0,0.0,CUS-0199,Perez-Jones,Damaged Goods,In Progress,4,585.21,740.94
DEL-04497,TRK-142,Articulated Truck,7,Breakdown,DRV-008,Charles Blair,9,63.85,59.94,2026-03-21,Galway,86,Delayed,5.57,Weather,16.6,33.32,2816.25,2,15.46,CUS-0020,"Stevens, Robertson and May",Delivery Delay,Resolved,4,556.07,440.88
DEL-04498,TRK-061,Articulated Truck,12,Active,DRV-007,Kayla Mitchell,1,78.18,81.27,2025-11-10,Kildare,334,Delayed,5.4,Traffic,62.14,127.34,2968.19,2,6.54,CUS-0499,Thompson-Chang,Delivery Delay,Resolved,2,1564.3,737.18
DEL-04499,TRK-090,Rigid Truck,5,Active,DRV-054,Rick Bell,14,68.2,74.81,2025-06-05,Dublin,256,Delayed,2.26,Route Inefficiency,42.28,78.69,1724.51,1,6.48,CUS-0475,Harrison-Brennan,Delivery Delay,Open,6,2009.7,191.11
DEL-04500,TRK-133,Articulated Truck,2,Maintenance,DRV-084,Valerie Hopkins,12,66.07,51.67,2026-06-03,Limerick,232,Delayed,11.54,Weather,37.65,82.22,1621.65,1,12.09,CUS-0242,"Delgado, Nichols and Cole",Missing Delivery,Resolved,5,1857.48,1689.39
DEL-04501,TRK-073,Rigid Truck,6,Active,DRV-092,Kimberly Morgan,7,82.04,67.24,2025-06-03,Waterford,198,On-Time,0.0,No Delay,33.35,61.78,520.14,0,0.0,CUS-0040,Cook LLC,No Complaint,No Complaint,8,1394.85,0.0
DEL-04502,TRK-024,Refrigerated Truck,10,Active,DRV-038,Jonathan Davis,2,71.57,61.12,2026-04-12,Meath,219,Delayed,12.97,Driver Issue,64.81,141.83,3770.78,3,17.21,CUS-0245,Davis-Keller,Delivery Delay,Open,1,1518.22,1025.0
DEL-04503,TRK-130,Articulated Truck,12,Breakdown,DRV-066,Maria Norton,3,77.42,44.27,2026-04-02,Waterford,391,Delayed,9.84,Traffic,101.42,220.9,3381.62,2,9.21,CUS-0119,"Hoover, Wilkins and Ryan",Delivery Delay,Resolved,2,2452.41,1533.85
DEL-04504,TRK-131,Refrigerated Truck,1,Active,DRV-045,Karina Wiggins,10,66.28,49.48,2026-04-06,Kildare,58,On-Time,0.0,No Delay,9.52,19.81,505.36,0,0.0,CUS-0018,Mccormick-Nichols,No Complaint,No Complaint,8,458.6,0.0
DEL-04505,TRK-083,Articulated Truck,4,Active,DRV-087,Annette Gonzalez,13,77.18,61.45,2025-07-20,Dublin,319,On-Time,0.0,No Delay,56.44,99.46,204.77,0,0.0,CUS-0265,Hall Ltd,No Complaint,No Complaint,9,2404.08,0.0
DEL-04506,TRK-109,Van,8,Maintenance,DRV-020,Robert Mcdonald,3,53.98,42.04,2026-01-15,Meath,156,Delayed,5.92,Weather,31.86,65.38,2913.63,2,11.95,CUS-0005,"Miller, Torres and Hays",Delivery Delay,Open,5,971.89,692.0
DEL-04507,TRK-039,Van,7,Maintenance,DRV-053,Charles Mitchell,10,77.17,60.98,2025-09-14,Limerick,149,On-Time,0.0,No Delay,38.92,73.6,1172.02,1,7.97,CUS-0420,"Stewart, Bautista and Williams",No Complaint,No Complaint,10,915.62,0.0
DEL-04508,TRK-034,Van,6,Maintenance,DRV-059,Amy Boyle,5,80.91,87.43,2026-03-26,Dublin,114,On-Time,0.0,No Delay,22.18,46.38,1212.69,1,7.65,CUS-0078,Avila-Garrett,No Complaint,No Complaint,8,664.93,0.0
DEL-04509,TRK-019,Rigid Truck,7,Maintenance,DRV-065,Kelly Carr,12,78.37,80.04,2025-10-18,Galway,418,Delayed,6.26,Driver Issue,85.96,173.99,2017.81,1,9.68,CUS-0324,"Copeland, Payne and Olson",Wrong Delivery,Escalated,2,3265.33,408.96
DEL-04510,TRK-124,Van,2,Active,DRV-075,Donna Coleman,4,75.32,75.8,2026-02-16,Galway,230,Delayed,2.25,Driver Issue,45.96,92.0,978.59,1,13.04,CUS-0386,Burnett LLC,Delivery Delay,Resolved,7,1174.36,236.78
DEL-04511,TRK-033,Refrigerated Truck,12,Active,DRV-068,Shawn Duncan,3,100.0,93.74,2025-08-14,Galway,144,On-Time,0.0,No Delay,28.39,52.42,2204.96,1,12.06,CUS-0394,"Bowers, Sutton and Wallace",No Complaint,No Complaint,10,695.16,0.0
DEL-04512,TRK-069,Van,6,Maintenance,DRV-025,Charlene Goodman,8,84.94,83.5,2026-03-26,Kildare,22,Delayed,9.23,Vehicle Breakdown,5.06,10.3,1613.06,1,8.74,CUS-0069,"Hale, Williams and Hobbs",Driver Behaviour,In Progress,4,106.38,821.28
DEL-04513,TRK-039,Rigid Truck,4,Maintenance,DRV-073,Eric Martinez,3,71.58,63.65,2025-06-30,Meath,264,Delayed,12.47,Traffic,44.72,85.73,1612.48,1,5.86,CUS-0252,"Torres, Robinson and Turner",Wrong Delivery,Open,2,1489.05,1344.5
DEL-04514,TRK-057,Van,4,Maintenance,DRV-019,Ryan Lopez,4,67.38,44.89,2025-09-20,Cork,20,Delayed,10.21,Route Inefficiency,3.99,7.96,845.12,1,9.07,CUS-0338,Elliott-Pierce,Missing Delivery,Resolved,5,124.43,1286.92
DEL-04515,TRK-137,Refrigerated Truck,8,Maintenance,DRV-067,James Hall,4,54.16,29.34,2025-08-15,Meath,419,Delayed,9.53,Weather,97.57,170.78,2152.82,2,10.59,CUS-0376,Johnston Ltd,Delivery Delay,Resolved,2,2215.82,1146.33
DEL-04516,TRK-082,Van,8,Active,DRV-042,Paul Anderson,9,76.16,82.25,2025-12-30,Dublin,151,On-Time,0.0,No Delay,37.15,76.93,594.8,0,0.0,CUS-0117,"Brock, Mills and Young",No Complaint,No Complaint,8,933.38,0.0
DEL-04517,TRK-045,Articulated Truck,8,Maintenance,DRV-087,Helen Frye,15,65.2,60.61,2025-11-02,Dublin,354,Failed,4.45,Traffic,85.59,153.03,1386.66,1,7.04,CUS-0074,"Hopkins, Roberts and Walsh",Delivery Delay,Resolved,1,2124.11,1840.1
DEL-04518,TRK-031,Van,6,Active,DRV-041,Stephanie Wolfe,3,70.01,72.12,2025-07-15,Cork,86,Delayed,12.09,Vehicle Breakdown,17.59,34.92,1534.56,1,5.56,CUS-0057,Cobb Inc,Delivery Delay,Resolved,1,589.67,1507.88
DEL-04519,TRK-089,Articulated Truck,12,Active,DRV-090,Cynthia Bridges,4,74.96,60.93,2026-04-13,Cork,227,On-Time,0.0,No Delay,52.46,101.41,1094.98,0,0.0,CUS-0486,"Davis, Wells and Bradley",No Complaint,No Complaint,10,1851.49,0.0
DEL-04520,TRK-011,Articulated Truck,4,Active,DRV-076,Lauren Reeves,3,67.52,53.14,2025-06-29,Cork,239,On-Time,0.0,No Delay,45.97,82.88,323.3,0,0.0,CUS-0106,"Green, Love and Shaw",No Complaint,No Complaint,10,1768.48,0.0
DEL-04521,TRK-075,Van,12,Active,DRV-046,Lindsay Buckley,8,50.39,48.7,2025-10-03,Cork,125,Delayed,11.55,Traffic,37.3,67.98,3577.77,2,12.46,CUS-0088,Hunter-Mcknight,Missing Delivery,Escalated,5,688.38,1520.49
